ano_mes_lancamento,Nome Elemento de Despesa,valor_empenhado
2023/12,Material de Consumo,1442330.54
2023/12,"Material, Bem ou Serviço para Distribuição",0.0
2023/12,Obras e Instalações,15509117.97
2023/12,Outros Auxílios Financeiros a Pessoas Físic,591724.26
2023/12,Outros Serviços de Terceiros - Pessoa Físic,-496435.29000000004
2023/12,Outros Serviços de Terceiros - Pessoa Juríd,9286076.84
2023/12,Passagens e Despesas com Locomoção,-130064.13
2023/12,Serviços de Tecnologia da Informação e Com,69087.73
2024/01,Auxílio Financeiro a Estudantes,3376268.0
2024/01,Auxílio Financeiro a Pesquisadores,0.0
2024/01,Despesas de Exercícios Anteriores,155015.2
2024/01,Diárias - Civil,38800.0
2024/01,Equipamentos e Material Permanente,0.0
2024/01,Indenizações e Restituições,7677003.880000001
2024/01,Locação de Mão-de-Obra,0.0
2024/01,Material de Consumo,15307.7
2024/01,"Material, Bem ou Serviço para Distribuição",0.0
2024/01,Obras e Instalações,0.0
2024/01,Outros Auxílios Financeiros a Pessoas Físic,1285206.17
2024/01,Outros Serviços de Terceiros - Pessoa Físic,51744.02
2024/01,Outros Serviços de Terceiros - Pessoa Juríd,360507.69
2024/01,Passagens e Despesas com Locomoção,22500.0
2024/01,Serviços de Tecnologia da Informação e Com,258.0
2024/02,Auxílio Financeiro a Estudantes,1811500.0
2024/02,Auxílio Financeiro a Pesquisadores,414640.0
2024/02,Contribuições,0.0
2024/02,Despesas de Exercícios Anteriores,136112.24
2024/02,Diárias - Civil,205711.52000000002
2024/02,Equipamentos e Material Permanente,3144.97
2024/02,Indenizações e Restituições,7583667.78
2024/02,Locação de Mão-de-Obra,36547.52
2024/02,Material de Consumo,143314.62
2024/02,"Material, Bem ou Serviço para Distribuição",0.0
2024/02,Obras e Instalações,0.0
2024/02,Outros Auxílios Financeiros a Pessoas Físic,1264675.72
2024/02,Outros Serviços de Terceiros - Pessoa Físic,75330.83
2024/02,Outros Serviços de Terceiros - Pessoa Juríd,2313769.34
2024/02,Passagens e Despesas com Locomoção,116801.25
2024/02,Serviços de Tecnologia da Informação e Com,447730.93
2024/03,Auxílio Financeiro a Estudantes,6273375.9
2024/03,Auxílio Financeiro a Pesquisadores,5940.0
2024/03,Contribuições,0.0
2024/03,Despesas de Exercícios Anteriores,231506.2
2024/03,Diárias - Civil,72400.0
2024/03,Equipamentos e Material Permanente,118231.39
2024/03,Indenizações e Restituições,-149986.35
2024/03,Locação de Mão-de-Obra,2085646.28
2024/03,Material de Consumo,370739.68
2024/03,"Material, Bem ou Serviço para Distribuição",0.0
2024/03,Obras e Instalações,547810.18
2024/03,Outros Auxílios Financeiros a Pessoas Físic,1264675.72
2024/03,Outros Serviços de Terceiros - Pessoa Físic,86610.65
2024/03,Outros Serviços de Terceiros - Pessoa Juríd,7226807.16
2024/03,Passagens e Despesas com Locomoção,75285.76000000001
2024/03,Serviços de Tecnologia da Informação e Com,11259.43
2024/04,Auxílio Financeiro a Estudantes,22930787.97
2024/04,Auxílio Financeiro a Pesquisadores,422582.63
2024/04,Contribuições,21372.02
2024/04,Despesas de Exercícios Anteriores,73287.7
2024/04,Diárias - Civil,384103.04
2024/04,Equipamentos e Material Permanente,50692.02
2024/04,Indenizações e Restituições,570.0
2024/04,Locação de Mão-de-Obra,7306053.03
2024/04,Material de Consumo,423477.82
2024/04,"Material, Bem ou Serviço para Distribuição",0.0
2024/04,Obras e Instalações,0.0
2024/04,Outros Auxílios Financeiros a Pessoas Físic,2192014.8899999997
2024/04,Outros Serviços de Terceiros - Pessoa Físic,961073.9299999999
2024/04,Outros Serviços de Terceiros - Pessoa Juríd,14996811.049999999
2024/04,Passagens e Despesas com Locomoção,192486.76
2024/04,Serviços de Tecnologia da Informação e Com,852.96
2024/05,Auxílio Financeiro a Estudantes,1151010.5
2024/05,Auxílio Financeiro a Pesquisadores,2118000.0
2024/05,Contribuições,11025.91
2024/05,Despesas de Exercícios Anteriores,433835.74
2024/05,Diárias - Civil,260842.35
2024/05,Equipamentos e Material Permanente,433877.84
2024/05,Indenizações e Restituições,196.71
2024/05,Locação de Mão-de-Obra,2273662.5300000003
2024/05,Material de Consumo,449394.65
2024/05,"Material, Bem ou Serviço para Distribuição",11559.32
2024/05,Obras e Instalações,0.0
2024/05,Outros Auxílios Financeiros a Pessoas Físic,7908329.0
2024/05,Outros Serviços de Terceiros - Pessoa Físic,56093.92
2024/05,Outros Serviços de Terceiros - Pessoa Juríd,6659474.220000001
2024/05,Passagens e Despesas com Locomoção,153303.92
2024/05,Serviços de Tecnologia da Informação e Com,5605.8
2024/06,Auxílio Financeiro a Estudantes,5916403.6
2024/06,Auxílio Financeiro a Pesquisadores,231501.68
2024/06,Contribuições,65659.47
2024/06,Despesas de Exercícios Anteriores,310857.57999999996
2024/06,Diárias - Civil,666359.47
2024/06,Equipamentos e Material Permanente,950692.18
2024/06,Indenizações e Restituições,0.0
2024/06,Locação de Mão-de-Obra,0.0
2024/06,Material de Consumo,421190.5
2024/06,Obras e Instalações,0.0
2024/06,Outros Auxílios Financeiros a Pessoas Físic,65100.0
2024/06,Outros Serviços de Terceiros - Pessoa Físic,110753.08
2024/06,Outros Serviços de Terceiros - Pessoa Juríd,3230511.03
2024/06,Passagens e Despesas com Locomoção,704139.3300000001
2024/06,Serviços de Tecnologia da Informação e Com,0.0
2024/07,Auxílio Financeiro a Estudantes,3494417.7
2024/07,Auxílio Financeiro a Pesquisadores,1012329.8
2024/07,Contribuições,12000.0
2024/07,Despesas de Exercícios Anteriores,50900.63
2024/07,Diárias - Civil,347377.96
2024/07,Equipamentos e Material Permanente,1067881.25
2024/07,Indenizações e Restituições,0.0
2024/07,Locação de Mão-de-Obra,920125.24
2024/07,Material de Consumo,519323.76
2024/07,Obras e Instalações,2657206.9
2024/07,Outros Auxílios Financeiros a Pessoas Físic,0.0
2024/07,Outros Serviços de Terceiros - Pessoa Físic,153627.43
2024/07,Outros Serviços de Terceiros - Pessoa Juríd,17030630.79
2024/07,Passagens e Despesas com Locomoção,133487.34
2024/07,Serviços de Tecnologia da Informação e Com,8118.0
2024/08,Auxílio Financeiro a Estudantes,-288125.4
2024/08,Auxílio Financeiro a Pesquisadores,369833.77
2024/08,Contribuições,0.0
2024/08,Despesas de Exercícios Anteriores,54981.98
2024/08,Diárias - Civil,32741.09
2024/08,Equipamentos e Material Permanente,95053.88
2024/08,Indenizações e Restituições,90382.54
2024/08,Locação de Mão-de-Obra,0.0
2024/08,Material de Consumo,228836.66999999998
2024/08,Obras e Instalações,0.0
2024/08,Outros Auxílios Financeiros a Pessoas Físic,1198160.0
2024/08,Outros Serviços de Terceiros - Pessoa Físic,173944.03
2024/08,Outros Serviços de Terceiros - Pessoa Juríd,940585.6499999999
2024/08,Passagens e Despesas com Locomoção,22653.0
2024/08,Serviços de Tecnologia da Informação e Com,62464.2
2024/09,Auxílio Financeiro a Estudantes,1058131.8399999999
2024/09,Auxílio Financeiro a Pesquisadores,319337.38
2024/09,Contribuições,22177.67
2024/09,Despesas de Exercícios Anteriores,40377.47
2024/09,Diárias - Civil,198591.02000000002
2024/09,Equipamentos e Material Permanente,414354.71
2024/09,Indenizações e Restituições,530847.29
2024/09,Locação de Mão-de-Obra,220750.04
2024/09,Material de Consumo,867911.33
2024/09,Obras e Instalações,0.0
2024/09,Outros Auxílios Financeiros a Pessoas Físic,37470.0
2024/09,Outros Serviços de Terceiros - Pessoa Físic,142345.1
2024/09,Outros Serviços de Terceiros - Pessoa Juríd,3926780.2399999998
2024/09,Passagens e Despesas com Locomoção,222442.84999999998
2024/09,Serviços de Tecnologia da Informação e Com,57859.03
2024/10,Auxílio Financeiro a Estudantes,1639888.2000000002
2024/10,Auxílio Financeiro a Pesquisadores,818807.46
2024/10,Contribuições,52003.25
2024/10,Despesas de Exercícios Anteriores,66078.12
2024/10,Diárias - Civil,155429.35
2024/10,Equipamentos e Material Permanente,1692768.05
2024/10,Indenizações e Restituições,1233745.5
2024/10,Locação de Mão-de-Obra,5356.87
2024/10,Material de Consumo,1176945.18
2024/10,"Material, Bem ou Serviço para Distribuição",0.0
2024/10,Obras e Instalações,1070533.26
2024/10,Outros Auxílios Financeiros a Pessoas Físic,18653.91
2024/10,Outros Serviços de Terceiros - Pessoa Físic,178142.46000000002
2024/10,Outros Serviços de Terceiros - Pessoa Juríd,7771025.399999999
2024/10,Passagens e Despesas com Locomoção,123779.68000000001
2024/10,Serviços de Tecnologia da Informação e Com,63601.62
2024/11,Auxílio Financeiro a Estudantes,2645065.13
2024/11,Auxílio Financeiro a Pesquisadores,-834529.87
2024/11,Contribuições,9180.8
2024/11,Despesas de Exercícios Anteriores,28914.86
2024/11,Diárias - Civil,-112424.94
2024/11,Equipamentos e Material Permanente,572127.9199999999
2024/11,Indenizações e Restituições,1775323.0499999998
2024/11,Locação de Mão-de-Obra,-246538.83
2024/11,Material de Consumo,725192.81
2024/11,"Material, Bem ou Serviço para Distribuição",0.0
2024/11,Obras e Instalações,149782.97
2024/11,Outros Auxílios Financeiros a Pessoas Físic,808055.25
2024/11,Outros Serviços de Terceiros - Pessoa Físic,-316846.86
2024/11,Outros Serviços de Terceiros - Pessoa Juríd,2593170.12
2024/11,Passagens e Despesas com Locomoção,-95131.77
2024/11,Serviços de Tecnologia da Informação e Com,129539.86
2024/12,Auxílio Financeiro a Estudantes,3630515.04
2024/12,Auxílio Financeiro a Pesquisadores,602989.7
2024/12,Contribuições,16350.0
2024/12,Despesas de Exercícios Anteriores,22749.870000000003
2024/12,Diárias - Civil,-480109.82999999996
2024/12,Equipamentos e Material Permanente,4421433.18
2024/12,Indenizações e Restituições,1492799.82
2024/12,Locação de Mão-de-Obra,878205.7799999999
2024/12,Material de Consumo,863842.9
2024/12,"Material, Bem ou Serviço para Distribuição",7582.450000000001
2024/12,Obras e Instalações,3418342.33
2024/12,Outros Auxílios Financeiros a Pessoas Físic,1390954.86
2024/12,Outros Serviços de Terceiros - Pessoa Físic,293835.86
2024/12,Outros Serviços de Terceiros - Pessoa Juríd,15910428.57
2024/12,Passagens e Despesas com Locomoção,70279.83
2024/12,Serviços de Tecnologia da Informação e Com,198883.68
2025/01,Auxílio Financeiro a Estudantes,3754197.1
2025/01,Auxílio Financeiro a Pesquisadores,0.0
2025/01,Despesas de Exercícios Anteriores,335656.41000000003
2025/01,Diárias - Civil,37500.0
2025/01,Equipamentos e Material Permanente,0.0
2025/01,Indenizações e Restituições,17970470.95
2025/01,Locação de Mão-de-Obra,1310831.37
2025/01,Material de Consumo,97140.8
2025/01,"Material, Bem ou Serviço para Distribuição",0.0
2025/01,Obras e Instalações,0.0
2025/01,Outros Auxílios Financeiros a Pessoas Físic,1216223.86
2025/01,Outros Serviços de Terceiros - Pessoa Físic,67687.48
2025/01,Outros Serviços de Terceiros - Pessoa Juríd,2341303.55
2025/01,Passagens e Despesas com Locomoção,105200.0
2025/01,Serviços de Tecnologia da Informação e Com,15388.11
2025/02,Auxílio Financeiro a Estudantes,4582422.1
2025/02,Auxílio Financeiro a Pesquisadores,6335.99
2025/02,Contribuições,0.0
2025/02,Despesas de Exercícios Anteriores,302281.75
2025/02,Diárias - Civil,123522.22
2025/02,Equipamentos e Material Permanente,0.0
2025/02,Indenizações e Restituições,0.0
2025/02,Locação de Mão-de-Obra,1666835.82
2025/02,Material de Consumo,388273.3
2025/02,Obras e Instalações,0.0
2025/02,Outros Auxílios Financeiros a Pessoas Físic,1239217.96
2025/02,Outros Serviços de Terceiros - Pessoa Físic,68211.52
2025/02,Outros Serviços de Terceiros - Pessoa Juríd,5654344.04
2025/02,Passagens e Despesas com Locomoção,122933.14000000001
2025/02,Serviços de Tecnologia da Informação e Com,145666.2
2025/03,Auxílio Financeiro a Estudantes,4755278.03
2025/03,Auxílio Financeiro a Pesquisadores,0.0
2025/03,Despesas de Exercícios Anteriores,253746.12
2025/03,Diárias - Civil,172519.73
2025/03,Equipamentos e Material Permanente,0.0
2025/03,Indenizações e Restituições,0.0
2025/03,Locação de Mão-de-Obra,84638.88
2025/03,Material de Consumo,41332.0
2025/03,Obras e Instalações,3200000.0
2025/03,Outros Auxílios Financeiros a Pessoas Físic,1281100.08
2025/03,Outros Serviços de Terceiros - Pessoa Físic,67478.65000000001
2025/03,Outros Serviços de Terceiros - Pessoa Juríd,2497741.65
2025/03,Passagens e Despesas com Locomoção,111530.99
2025/03,Serviços de Tecnologia da Informação e Com,25436.08
2025/04,Auxílio Financeiro a Estudantes,7610194.07
2025/04,Auxílio Financeiro a Pesquisadores,585604.0
2025/04,Contribuições,11283.01
2025/04,Despesas de Exercícios Anteriores,44024.05
2025/04,Diárias - Civil,164612.02
2025/04,Equipamentos e Material Permanente,4295.0
2025/04,Indenizações e Restituições,205.14
2025/04,Locação de Mão-de-Obra,1482947.5899999999
2025/04,Material de Consumo,428756.42
2025/04,"Material, Bem ou Serviço para Distribuição",13671.75
2025/04,Obras e Instalações,500000.0
2025/04,Outros Auxílios Financeiros a Pessoas Físic,1207601.08
2025/04,Outros Serviços de Terceiros - Pessoa Físic,301552.01
2025/04,Outros Serviços de Terceiros - Pessoa Juríd,3856308.65
2025/04,Passagens e Despesas com Locomoção,315790.72
2025/04,Serviços de Tecnologia da Informação e Com,511.2
2025/05,Auxílio Financeiro a Estudantes,1949393.0
2025/05,Auxílio Financeiro a Pesquisadores,0.0
2025/05,Contribuições,0.0
2025/05,Despesas de Exercícios Anteriores,75725.76
2025/05,Diárias - Civil,102798.79
2025/05,Equipamentos e Material Permanente,0.0
2025/05,Indenizações e Restituições,0.0
2025/05,Locação de Mão-de-Obra,515035.19
2025/05,Material de Consumo,163232.79
2025/05,"Material, Bem ou Serviço para Distribuição",0.0
2025/05,Obras e Instalações,470000.0
2025/05,Outros Auxílios Financeiros a Pessoas Físic,1250715.01
2025/05,Outros Serviços de Terceiros - Pessoa Físic,15195.66
2025/05,Outros Serviços de Terceiros - Pessoa Juríd,4405320.44
2025/05,Passagens e Despesas com Locomoção,57895.53
2025/05,Serviços de Tecnologia da Informação e Com,28910.09
2025/06,Auxílio Financeiro a Estudantes,3935132.8
2025/06,Auxílio Financeiro a Pesquisadores,263306.41
2025/06,Contribuições,15056.3
2025/06,Despesas de Exercícios Anteriores,65609.88
2025/06,Diárias - Civil,138282.76
2025/06,Equipamentos e Material Permanente,71339.8
2025/06,Indenizações e Restituições,95810.83
2025/06,Locação de Mão-de-Obra,1054317.68
2025/06,Material de Consumo,185223.25999999998
2025/06,"Material, Bem ou Serviço para Distribuição",0.0
2025/06,Obras e Instalações,0.0
2025/06,Outros Auxílios Financeiros a Pessoas Físic,2541669.71
2025/06,Outros Serviços de Terceiros - Pessoa Físic,110791.27
2025/06,Outros Serviços de Terceiros - Pessoa Juríd,7174945.85
2025/06,Passagens e Despesas com Locomoção,155591.66
2025/06,Serviços de Tecnologia da Informação e Com,27441.37
2025/07,Auxílio Financeiro a Estudantes,4576459.0
2025/07,Auxílio Financeiro a Pesquisadores,52940.0
2025/07,Contribuições,170861.44
2025/07,Despesas de Exercícios Anteriores,418184.19
2025/07,Diárias - Civil,924526.66
2025/07,Equipamentos e Material Permanente,442468.6
2025/07,Indenizações e Restituições,412427.54
2025/07,Locação de Mão-de-Obra,1586706.95
2025/07,Material de Consumo,696105.74
2025/07,"Material, Bem ou Serviço para Distribuição",0.0
2025/07,Obras e Instalações,1001203.0
2025/07,Outros Auxílios Financeiros a Pessoas Físic,54160.0
2025/07,Outros Serviços de Terceiros - Pessoa Físic,144693.53
2025/07,Outros Serviços de Terceiros - Pessoa Juríd,11657487.13
2025/07,Passagens e Despesas com Locomoção,786767.46
2025/07,Serviços de Tecnologia da Informação e Com,18810.29
2025/08,Auxílio Financeiro a Estudantes,8052577.199999999
2025/08,Auxílio Financeiro a Pesquisadores,405836.0
2025/08,Contribuições,4412.0
2025/08,Despesas de Exercícios Anteriores,106950.11
2025/08,Diárias - Civil,168826.54
2025/08,Equipamentos e Material Permanente,460811.67
2025/08,Indenizações e Restituições,518631.42
2025/08,Locação de Mão-de-Obra,3173413.92
2025/08,Material de Consumo,457119.88
2025/08,"Material, Bem ou Serviço para Distribuição",0.0
2025/08,Obras e Instalações,694517.0
2025/08,Outros Auxílios Financeiros a Pessoas Físic,2521139.26
2025/08,Outros Serviços de Terceiros - Pessoa Físic,258528.02
2025/08,Outros Serviços de Terceiros - Pessoa Juríd,13331994.23
2025/08,Passagens e Despesas com Locomoção,116380.98
2025/08,Serviços de Tecnologia da Informação e Com,21902.68
2025/09,Auxílio Financeiro a Estudantes,517530.82
2025/09,Auxílio Financeiro a Pesquisadores,31960.0
2025/09,Contribuições,0.0
2025/09,Despesas de Exercícios Anteriores,3275.29
2025/09,Diárias - Civil,48937.79
2025/09,Equipamentos e Material Permanente,1006756.47
2025/09,Indenizações e Restituições,0.0
2025/09,Locação de Mão-de-Obra,482204.13
2025/09,Material de Consumo,1051336.91
2025/09,"Material, Bem ou Serviço para Distribuição",0.0
2025/09,Obras e Instalações,273096.52
2025/09,Outros Auxílios Financeiros a Pessoas Físic,74166.4
2025/09,Outros Serviços de Terceiros - Pessoa Físic,196053.51
2025/09,Outros Serviços de Terceiros - Pessoa Juríd,3071748.78
2025/09,Passagens e Despesas com Locomoção,3893.880000000001
2025/09,Serviços de Tecnologia da Informação e Com,25482.420000000002
2025/10,Auxílio Financeiro a Estudantes,8931594.68
2025/10,Auxílio Financeiro a Pesquisadores,510393.95
2025/10,Contribuições,7257.3
2025/10,Despesas de Exercícios Anteriores,2227758.18
2025/10,Diárias - Civil,509235.31000000006
2025/10,Equipamentos e Material Permanente,2327547.15
2025/10,Indenizações e Restituições,0.0
2025/10,Locação de Mão-de-Obra,4243055.14
2025/10,Material de Consumo,1840352.32
2025/10,"Material, Bem ou Serviço para Distribuição",4256.4
2025/10,Obras e Instalações,5899999.0
2025/10,Outros Auxílios Financeiros a Pessoas Físic,2439440.71
2025/10,Outros Serviços de Terceiros - Pessoa Físic,419337.22000000003
2025/10,Outros Serviços de Terceiros - Pessoa Juríd,12896669.709999999
2025/10,Passagens e Despesas com Locomoção,15283.609999999986
2025/10,Serviços de Tecnologia da Informação e Com,131243.85
2025/11,Auxílio Financeiro a Estudantes,824574.1799999999
2025/11,Auxílio Financeiro a Pesquisadores,1918822.6099999999
2025/11,Contribuições,3993.0
2025/11,Despesas de Exercícios Anteriores,451133.7
2025/11,Diárias - Civil,13697.75
2025/11,Equipamentos e Material Permanente,4723489.0
2025/11,Indenizações e Restituições,0.0
2025/11,Locação de Mão-de-Obra,0.0
2025/11,Material de Consumo,591983.25
2025/11,"Material, Bem ou Serviço para Distribuição",0.0
2025/11,Obras e Instalações,359784.39
2025/11,Outros Auxílios Financeiros a Pessoas Físic,96279.5
2025/11,Outros Serviços de Terceiros - Pessoa Físic,137450.59
2025/11,Outros Serviços de Terceiros - Pessoa Juríd,2459435.25
2025/11,Passagens e Despesas com Locomoção,30065.85
2025/11,Serviços de Tecnologia da Informação e Com,470269.91000000003
2025/12,Auxílio Financeiro a Estudantes,3033879.52
2025/12,Auxílio Financeiro a Pesquisadores,726630.58
2025/12,Contribuições,0.0
2025/12,Despesas de Exercícios Anteriores,12166.54
2025/12,Diárias - Civil,-210720.26
2025/12,Equipamentos e Material Permanente,904315.4299999999
2025/12,Indenizações e Restituições,0.0
2025/12,Locação de Mão-de-Obra,1126175.52
2025/12,Material de Consumo,376227.7
2025/12,"Material, Bem ou Serviço para Distribuição",0.0
2025/12,Obras e Instalações,834707.2
2025/12,Outros Auxílios Financeiros a Pessoas Físic,1403665.3
2025/12,Outros Serviços de Terceiros - Pessoa Físic,185378.4
2025/12,Outros Serviços de Terceiros - Pessoa Juríd,17753471.89
2025/12,Passagens e Despesas com Locomoção,-97982.15
2025/12,Serviços de Tecnologia da Informação e Com,282105.85000000003
